Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category
Common Grounds Coffeehouse,"['Coffee & Tea', 'Sandwiches', 'Bars']","(39.7766935, -105.0131111)",80211.0,$,4.0,85,POINT (-105.0131111 39.7766935),CO,Denver,Denver,Sunnyside,403514,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(39.776414602687, -105.0247051223)",80211.0,$$,2.5,24,POINT (-105.0247051223 39.776414602687),CO,Denver,Denver,Sunnyside,403514,2,True,True,True,False,False,False,False,False,False,chain
Lavazza Coffee,['Coffee & Tea'],"(39.856924350617, -104.671382893555)",80249.0,$,3.0,27,POINT (-104.671382893555 39.856924350617),CO,Denver,Denver,DIA,268652,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Caribou Coffee,['Coffee & Tea'],"(39.8588504064767, -104.673741556447)",80249.0,$,3.5,108,POINT (-104.673741556447 39.8588504064767),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
The Coffee Bean and Tea Leaf,['Coffee & Tea'],"(39.863145, -104.676477)",80249.0,$$,3.5,20,POINT (-104.676477 39.863145),CO,Denver,Denver,DIA,268652,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Caribou Coffee,['Coffee & Tea'],"(39.863499, -104.675894)",80249.0,$,3.5,33,POINT (-104.675894 39.863499),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Dazbog Coffee,['Coffee & Tea'],"(39.863116028936, -104.671441000247)",80249.0,$,3.0,58,POINT (-104.671441000247 39.863116028936),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Caribou Coffee,['Coffee & Tea'],"(39.863232, -104.676032)",80249.0,$,3.0,26,POINT (-104.676032 39.863232),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(39.8578102733525, -104.666918267444)",80249.0,$,3.0,42,POINT (-104.666918267444 39.8578102733525),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Dazbog Coffee,['Coffee & Tea'],"(39.8390838, -104.6720417)",80249.0,$,3.5,22,POINT (-104.6720417 39.8390838),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Caribou Coffee,['Coffee & Tea'],"(39.858745, -104.67377)",80249.0,$,3.5,33,POINT (-104.67377 39.858745),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Rocky Mountain Coffee Café,"['Cafes', 'Coffee & Tea']","(39.8388329, -104.6716919)",80249.0,$,3.0,8,POINT (-104.6716919 39.8388329),CO,Denver,Denver,DIA,268652,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Einstein Bros Bagels,"['Bagels', 'Coffee & Tea']","(39.8630894414276, -104.673635468293)",80249.0,$,3.0,87,POINT (-104.673635468293 39.8630894414276),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(39.8540054, -104.6733803)",80249.0,$,1.5,73,POINT (-104.6733803 39.8540054),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
Coffee Beanery,['Coffee & Tea'],"(39.8388478159904, -104.671815410256)",80249.0,$$,2.0,7,POINT (-104.671815410256 39.8388478159904),CO,Denver,Denver,DIA,268652,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(39.8451455, -104.6724698)",80220.0,$,2.5,39,POINT (-104.6724698 39.8451455),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(39.8590836, -104.6735522)",80249.0,$,2.0,64,POINT (-104.6735522 39.8590836),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
Einstein Bros Bagels,"['Bagels', 'Coffee & Tea']","(39.849562, -104.673847)",80249.0,$$,2.5,35,POINT (-104.673847 39.849562),CO,Denver,Denver,DIA,268652,2,True,False,True,False,False,False,False,False,False,chain
The CofTea Shop,['Coffee & Tea'],"(39.849174, -104.673573)",80249.0,$,1.5,10,POINT (-104.673573 39.849174),CO,Denver,Denver,DIA,268652,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Starbucks,['Coffee & Tea'],"(39.8232900498379, -104.772863946855)",80249.0,$,2.5,10,POINT (-104.772863946855 39.8232900498379),CO,Denver,Denver,DIA,268652,1,True,True,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(39.836138, -104.71999)",80249.0,$,2.5,36,POINT (-104.71999 39.836138),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']","(39.825067033428, -104.770990759134)",80249.0,$,2.5,7,POINT (-104.770990759134 39.825067033428),CO,Denver,Denver,DIA,268652,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(39.7832168006168, -104.773922413588)",80239.0,$,3.0,17,POINT (-104.773922413588 39.7832168006168),CO,Denver,Denver,Gateway - Green Valley Ranch,273809,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(39.7829537371381, -104.772719617735)",80249.0,$,2.0,37,POINT (-104.772719617735 39.7829537371381),CO,Denver,Denver,Gateway - Green Valley Ranch,273809,1,True,False,True,False,False,False,False,False,False,chain
Dubbel Dutch,"['Sandwiches', 'Coffee & Tea', 'Salad']","(39.78697, -105.03422)",80221.0,$,3.5,26,POINT (-105.03422 39.78697),CO,Denver,Denver,Regis,268731,1,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(39.7889981230582, -105.02583338879)",80221.0,$,2.0,14,POINT (-105.02583338879 39.7889981230582),CO,Denver,Denver,Regis,268731,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(39.77838, -104.84761)",80239.0,$$,3.0,24,POINT (-104.84761 39.77838),CO,Denver,Denver,Montbello,6018,2,True,True,True,False,False,False,False,False,False,chain
Wystone's Northfield,"['Coffee & Tea', 'Breakfast & Brunch']","(39.783807, -104.865293)",80239.0,$$$$,2.0,8,POINT (-104.865293 39.783807),CO,Denver,Denver,Montbello,6018,4,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(39.7733321222929, -104.81079608202)",80239.0,$$,2.0,19,POINT (-104.81079608202 39.7733321222929),CO,Denver,Denver,Montbello,6018,2,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(39.777116485463, -104.847639457485)",80239.0,$,3.0,13,POINT (-104.847639457485 39.777116485463),CO,Denver,Denver,Montbello,6018,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(39.77848, -104.8463699)",80239.0,$,3.0,6,POINT (-104.8463699 39.77848),CO,Denver,Denver,Montbello,6018,1,True,False,True,False,False,False,False,False,False,chain
Red Pipe Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Vegan']","(40.7193307280619, -73.8427593914795)",11375.0,$,4.0,388,POINT (-73.8427593914795 40.7193307280619),NY,Queens,New York,Forest Hills,273757,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Martha’s Country Bakery,"['Bakeries', 'Coffee & Tea', 'Desserts']","(40.72038, -73.84604)",11375.0,$$,4.0,1637,POINT (-73.84604 40.72038),NY,Queens,New York,Forest Hills,273757,2,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(40.7260686447, -73.8526598364)",11375.0,$$,3.5,63,POINT (-73.85265983639999 40.7260686447),NY,Queens,New York,Forest Hills,273757,2,True,True,True,False,False,False,False,False,False,chain
O'Tea Fresh,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Ramen']","(40.7148706912994, -73.8314750790596)",11375.0,$,4.0,40,POINT (-73.8314750790596 40.7148706912994),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(40.721012, -73.847785)",11375.0,$$,3.0,56,POINT (-73.847785 40.721012),NY,Queens,New York,Forest Hills,273757,2,True,True,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.720848, -73.854949)",11375.0,$,3.0,17,POINT (-73.854949 40.720848),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Pink Forest,"['Bubble Tea', 'Coffee & Tea', 'Sandwiches']","(40.7193406921021, -73.8424153243383)",11375.0,$,3.0,82,POINT (-73.8424153243383 40.7193406921021),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,False,False,False,False,False,other
Snowdays,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Desserts']","(40.7188981, -73.8419252)",11375.0,$,4.0,140,POINT (-73.84192520000001 40.7188981),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Starbucks,['Coffee & Tea'],"(40.7204986177586, -73.8445340842009)",11375.0,$,2.5,63,POINT (-73.8445340842009 40.7204986177586),NY,Queens,New York,Forest Hills,273757,1,True,True,True,False,False,False,False,False,False,chain
Friend's Coffee Shop,"['Sandwiches', 'Coffee & Tea', 'Bagels']","(40.7150055580133, -73.8315611544014)",11375.0,$,3.5,13,POINT (-73.8315611544014 40.7150055580133),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,False,False,False,False,False,other
Kung Fu Tea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(40.720751, -73.8467768)",11375.0,$,3.5,124,POINT (-73.8467768 40.720751),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,True,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(40.7102678489499, -73.851703266937)",11375.0,$,4.0,10,POINT (-73.85170326693699 40.7102678489499),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
VR Bagelicious,"['Bakeries', 'Coffee & Tea', 'Bagels']","(40.73272, -73.84906)",11375.0,$$,2.5,23,POINT (-73.84905999999999 40.73272),NY,Queens,New York,Forest Hills,273757,2,False,False,True,False,True,False,False,False,False,bakeries
Hot Bialys & Bagels,"['Bakeries', 'Bagels', 'Coffee & Tea']","(40.7157515273328, -73.8323908200073)",11375.0,$,4.0,72,POINT (-73.8323908200073 40.7157515273328),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,True,False,False,False,False,bakeries
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(40.7250553466071, -73.8498924672604)",11375.0,$,3.5,17,POINT (-73.8498924672604 40.7250553466071),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(40.7144085972384, -73.8319127000003)",11415.0,$$,3.5,83,POINT (-73.8319127000003 40.7144085972384),NY,Queens,New York,Forest Hills,273757,2,True,True,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.7206533681983, -73.8446460664272)",11375.0,$,2.5,37,POINT (-73.8446460664272 40.7206533681983),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(40.7111436, -73.8543257)",11375.0,$,2.0,37,POINT (-73.8543257 40.7111436),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.710915, -73.855255)",11375.0,$,3.0,11,POINT (-73.855255 40.710915),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(40.721422, -73.845006)",11375.0,$,3.5,12,POINT (-73.845006 40.721422),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Dunkin’ Donuts,"['Donuts', 'Coffee & Tea']","(40.7181179, -73.8403958)",11375.0,$,2.0,19,POINT (-73.8403958 40.7181179),NY,Queens,New York,Forest Hills,273757,1,False,False,True,False,False,False,False,False,False,other
Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(40.7270781462102, -73.8533122657341)",11375.0,$,1.5,55,POINT (-73.8533122657341 40.7270781462102),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(40.7200159, -73.8451146)",11375.0,$,2.0,72,POINT (-73.8451146 40.7200159),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.7151334593087, -73.8328544050455)",11375.0,$,2.0,11,POINT (-73.8328544050455 40.7151334593087),NY,Queens,New York,Forest Hills,273757,1,True,False,True,False,False,False,False,False,False,chain
Chatime Station,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(40.7299027, -73.8602477)",11374.0,$,4.0,72,POINT (-73.8602477 40.7299027),NY,Queens,New York,Rego Park,6719,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(40.7320594, -73.8664298)",11374.0,$$,4.0,41,POINT (-73.86642980000001 40.7320594),NY,Queens,New York,Rego Park,6719,2,True,True,True,False,False,False,False,False,False,chain
Rego Bagels,"['Bagels', 'Coffee & Tea', 'Sandwiches']","(40.7295312415351, -73.8625347233294)",11374.0,$,4.0,95,POINT (-73.8625347233294 40.7295312415351),NY,Queens,New York,Rego Park,6719,1,False,False,True,False,False,False,False,False,False,other
Tasty & Co,"['Bakeries', 'Chinese', 'Coffee & Tea']","(40.7293015, -73.8631973)",11374.0,$,3.5,75,POINT (-73.8631973 40.7293015),NY,Queens,New York,Rego Park,6719,1,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(40.729851, -73.862744)",11374.0,$$,2.5,43,POINT (-73.86274400000001 40.729851),NY,Queens,New York,Rego Park,6719,2,True,True,True,False,False,False,False,False,False,chain
Ariels Cafe,"['Coffee & Tea', 'Cafes']","(40.7296943664551, -73.8605728149414)",11374.0,$,3.0,16,POINT (-73.86057281494141 40.7296943664551),NY,Queens,New York,Rego Park,6719,1,False,True,True,False,False,False,False,False,False,strictly_coffee
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(40.7299418013113, -73.860806375742)",11374.0,$,3.5,17,POINT (-73.860806375742 40.7299418013113),NY,Queens,New York,Rego Park,6719,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(40.7201196, -73.8646974)",11374.0,$,3.5,12,POINT (-73.8646974 40.7201196),NY,Queens,New York,Rego Park,6719,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.7229325691144, -73.8674670585416)",11374.0,$,2.0,28,POINT (-73.86746705854161 40.7229325691144),NY,Queens,New York,Rego Park,6719,1,True,False,True,False,False,False,False,False,False,chain
Dunkin' Donuts,"['Coffee & Tea', 'Donuts']","(40.73041, -73.86255)",11374.0,$,2.0,8,POINT (-73.86255 40.73041),NY,Queens,New York,Rego Park,6719,1,True,False,True,False,False,False,False,False,False,chain
969 NYC Coffee,"['Coffee & Tea', 'Japanese']","(40.74779, -73.88553)",11372.0,$,4.5,197,POINT (-73.88553 40.74779),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,False,False,False,False,False,other
Espresso 77,"['Coffee & Tea', 'Sandwiches', 'Beer, Wine & Spirits']","(40.7496218, -73.888885)",11372.0,$,3.5,346,POINT (-73.888885 40.7496218),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,False,False,False,False,False,other
Lety's Bakery and Café,"['Coffee & Tea', 'Bakeries']","(40.7494243384449, -73.8885395411282)",11372.0,$,4.0,217,POINT (-73.8885395411282 40.7494243384449),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,True,False,False,False,False,bakeries
Caffe Bene,"['Coffee & Tea', 'Breakfast & Brunch', 'Patisserie/Cake Shop']","(40.7497126, -73.885855)",11372.0,$$,3.5,101,POINT (-73.88585500000001 40.7497126),NY,Queens,New York,Jackson Heights,274117,2,True,False,True,True,False,False,False,False,False,chain
Juju's Bagels Cafe,"['Bagels', 'Coffee & Tea']","(40.7494193829426, -73.8901010482544)",11372.0,$,4.5,152,POINT (-73.89010104825439 40.7494193829426),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,False,False,False,False,False,other
Seba-Seba Coffee Shop,['Coffee & Tea'],"(40.7493453, -73.886741)",11372.0,$$,3.5,90,POINT (-73.886741 40.7493453),NY,Queens,New York,Jackson Heights,274117,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Coco Fresh Tea & Juice,"['Coffee & Tea', 'Juice Bars & Smoothies']","(40.7495928, -73.8839807)",11372.0,$,4.5,10,POINT (-73.8839807 40.7495928),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(40.7495189, -73.8877243)",11372.0,$$,3.0,85,POINT (-73.8877243 40.7495189),NY,Queens,New York,Jackson Heights,274117,2,True,True,True,False,False,False,False,False,False,chain
Pecoshitas,"['Coffee & Tea', 'Bakeries']","(40.7476128887607, -73.8854382158069)",11372.0,$,3.5,27,POINT (-73.8854382158069 40.7476128887607),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,True,False,False,False,False,bakeries
Las Delicias Tropical Corporation,"['Coffee & Tea', 'Latin American']","(40.7507343655239, -73.8735870953794)",11372.0,$$,4.5,14,POINT (-73.87358709537941 40.7507343655239),NY,Queens,New York,Jackson Heights,274117,2,False,False,True,False,False,False,False,False,False,other
Ricky's Cafe,"['Breakfast & Brunch', 'Coffee & Tea', 'Cafes']","(40.7489368, -73.8906138)",11372.0,$,3.0,65,POINT (-73.8906138 40.7489368),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(40.7560083463457, -73.8800817355514)",11372.0,$,4.0,9,POINT (-73.8800817355514 40.7560083463457),NY,Queens,New York,Jackson Heights,274117,1,True,False,True,False,False,False,False,False,False,chain
Vanilla Cafe,['Coffee & Tea'],"(40.748429, -73.879097)",11368.0,$,3.0,16,POINT (-73.879097 40.748429),NY,Queens,New York,Jackson Heights,274117,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Raja Sweets & Fast Food,"['Indian', 'Vegetarian', 'Coffee & Tea']","(40.7489325, -73.8932727)",11372.0,$,4.0,74,POINT (-73.8932727 40.7489325),NY,Queens,New York,Jackson Heights,274117,1,False,False,True,False,False,False,False,False,False,other
